old_id	sense.julieartem	cues.julieartem	confidence.julieartem	comments.julieartem	sense.woordenschatjes	cues.woordenschatjes	confidence.woordenschatjes	comments.woordenschatjes	_ctxt.juliartem	_ctxt.woordenschatjes	_id	_ctxt.raw
zwart/adj/nrc_handelsblad_20020426_9/58	Kleur	R0,R2	5		zwart_1	R0	5.0		Ten Cate Protect in Nijverdal hangt een brandweerpak over een paspop . De overall , <span class='target'>zwarte</span> <em>stof</em> met <em>gele</em> reflecterende banden , lijkt weinig te verschillen van de doorsnee uitrusting voor brandweerlieden .	Ten Cate Protect in Nijverdal hangt een brandweerpak over een paspop . De overall , <span class='target'>zwarte</span> <em>stof</em> met gele reflecterende banden , lijkt weinig te verschillen van de doorsnee uitrusting voor brandweerlieden .	zwart/adj/nrc_handelsblad_20020426_9/68	"Ten Cate Protect in Nijverdal hangt een brandweerpak over een paspop . De overall , <span class=""target"">zwarte</span> stof met gele reflecterende banden , lijkt weinig te verschillen van de doorsnee uitrusting voor brandweerlieden ."
zwart/adj/nrc_handelsblad_20020119_181/1149	Kleur	L7	5	Hierbij wordt het woord eigenlijk in een metafoor gebruikt: 'het zwart-wit zijn' betekent 'niet complex zijn'. Maar en soi betekent 'zwart' hier nog steeds 'zwart van kleur'	zwart_9	L10,L7	2.0		echter een bijzonderheid . Je was niet <em>wit</em> , maar je was ook niet helemaal <span class='target'>zwart</span> . Soms geneerde ik me wel een beetje : mag ik hierbij zijn om mijn	echter een bijzonderheid . <em>Je</em> was niet <em>wit</em> , maar je was ook niet helemaal <span class='target'>zwart</span> . Soms geneerde ik me wel een beetje : mag ik hierbij zijn om mijn	zwart/adj/nrc_handelsblad_20020119_181/1323	"echter een bijzonderheid . Je was niet wit , maar je was ook niet helemaal <span class=""target"">zwart</span> . Soms geneerde ik me wel een beetje : mag ik hierbij zijn om mijn"
zwart/adj/nrc_handelsblad_20010606_126/498	Onwettelijk/illegaal/verboden	R0	5		zwart_2	L12,R0	5.0		bij de fiscus bekend is , moeten worden omgewisseld . Benutting van de euro-omwisseling om <span class='target'>zwart</span> <em>geld</em> op te sporen heeft geen prioriteit , want dit zou de afkeer van de bevolking tegen de euro doen toenemen en de kapitaalvlucht uit de EU vergroten .	bij de <em>fiscus</em> bekend is , moeten worden omgewisseld . Benutting van de euro-omwisseling om <span class='target'>zwart</span> <em>geld</em> op te sporen heeft geen prioriteit , want dit zou de afkeer van de bevolking tegen de euro doen toenemen en de kapitaalvlucht uit de EU vergroten .	zwart/adj/nrc_handelsblad_20010606_126/546	"bij de fiscus bekend is , moeten worden omgewisseld . Benutting van de euro-omwisseling om <span class=""target"">zwart</span> geld op te sporen heeft geen prioriteit , want dit zou de afkeer van de bevolking tegen de euro doen toenemen en de kapitaalvlucht uit de EU vergroten ."
zwart/adj/nrc_handelsblad_19991021_174/87	Kleur	R0	5		zwart_1	R0	5.0		Op vakantie in Italië keek ik door mijn duikbrilletje angstig naar de bewegende algensprieten , <span class='target'>zwarte</span> <em>zeeëgels</em> en een zwevend condoom waarvan ik toen nog dacht dat het een kwal was .	Op vakantie in Italië keek ik door mijn duikbrilletje angstig naar de bewegende algensprieten , <span class='target'>zwarte</span> <em>zeeëgels</em> en een zwevend condoom waarvan ik toen nog dacht dat het een kwal was .	zwart/adj/nrc_handelsblad_19991021_174/97	"Op vakantie in Italië keek ik door mijn duikbrilletje angstig naar de bewegende algensprieten , <span class=""target"">zwarte</span> zeeëgels en een zwevend condoom waarvan ik toen nog dacht dat het een kwal was ."
zwart/adj/nrc_handelsblad_19991013_2/669	Kleur	R0	5		zwart_1	L3,R3,R0	5.0		Tussen de blaadjes houdt een weelde aan bessen zich verborgen : de blauwe bosbes , de <span class='target'>zwarte</span> <em>kraaiheidebes</em> , de rode vossebes en de zwarte ( oneetbare ) bes van de beredruif .	Tussen de blaadjes houdt een weelde aan bessen zich verborgen : de <em>blauwe</em> bosbes , de <span class='target'>zwarte</span> <em>kraaiheidebes</em> , de <em>rode</em> vossebes en de zwarte ( oneetbare ) bes van de beredruif .	zwart/adj/nrc_handelsblad_19991013_2/739	"Tussen de blaadjes houdt een weelde aan bessen zich verborgen : de blauwe bosbes , de <span class=""target"">zwarte</span> kraaiheidebes , de rode vossebes en de zwarte ( oneetbare ) bes van de beredruif ."
zwart/adj/nrc_handelsblad_20020112_160/1131	Kleur	R0	5	Hier zien we dat het woord in kwestie een deel uitmaakt van een metafoor en fungeert daarin in zijn letterlijke betekenis.	geen	R0	2.0	Vaste uitdrukking	, de 47-jarige prins Jefri , probeerde . De broer van de sultan is het <span class='target'>zwarte</span> <em>schaap</em> van de omvangrijke koninklijke familie van het sultanaat . Wat dat betekent legde de	, de 47-jarige prins Jefri , probeerde . De broer van de sultan is het <span class='target'>zwarte</span> <em>schaap</em> van de omvangrijke koninklijke familie van het sultanaat . Wat dat betekent legde de	zwart/adj/nrc_handelsblad_20020112_160/1259	", de 47-jarige prins Jefri , probeerde . De broer van de sultan is het <span class=""target"">zwarte</span> schaap van de omvangrijke koninklijke familie van het sultanaat . Wat dat betekent legde de"
zwart/adj/nrc_handelsblad_19990717_122/196	Kleur	R0	5	Idem als in het vorige voorbeeld.	geen	R0	2.0	Vaste uitdrukking	Santiago de Compostela een van de voornaamste bedevaartsoorden ter wereld . Canvas , 22.35-23.15u. Het <span class='target'>zwarte</span> <em>schaap</em> . Christian Pieters ( 38 ) werd geboren met een vuurrode zwelling aan de	Santiago de Compostela een van de voornaamste bedevaartsoorden ter wereld . Canvas , 22.35-23.15u. Het <span class='target'>zwarte</span> <em>schaap</em> . Christian Pieters ( 38 ) werd geboren met een vuurrode zwelling aan de	zwart/adj/nrc_handelsblad_19990717_122/234	"Santiago de Compostela een van de voornaamste bedevaartsoorden ter wereld . Canvas , 22.35-23.15u. Het <span class=""target"">zwarte</span> schaap . Christian Pieters ( 38 ) werd geboren met een vuurrode zwelling aan de"
zwart/adj/nrc_handelsblad_20011113_49/51	Kleur	R0	5		zwart_1	R0	2.0		"van de Verenigde Naties in New York . Falende staten zijn volgens Aartsen "" de <span class='target'>zwarte</span> <em>gaten</em> in de internationale orde "" . "" Kijk naar de lawine van drugs ,"	"van de Verenigde Naties in New York . Falende staten zijn volgens Aartsen "" de <span class='target'>zwarte</span> <em>gaten</em> in de internationale orde "" . "" Kijk naar de lawine van drugs ,"	zwart/adj/nrc_handelsblad_20011113_49/57	"van de Verenigde Naties in New York . Falende staten zijn volgens Aartsen "" de <span class=""target"">zwarte</span> gaten in de internationale orde "" . "" Kijk naar de lawine van drugs ,"
zwart/adj/nrc_handelsblad_19990409_85/39	Kleur	R0	5		geen	R0	2.0	Vaste uitdrukking	tegen te spreken . De held van Anne Tylers A Patchwork Planet is namelijk het <span class='target'>zwarte</span> <em>schaap</em> van de rijke , deftige Gaitlin-familie , die ooit haar fortuin vergaarde met de uitvinding van een paspop en zich sindsdien uitsluitend bezig houdt met de naar de familie vernoemde liefdadige instelling .	tegen te spreken . De held van Anne Tylers A Patchwork Planet is namelijk het <span class='target'>zwarte</span> <em>schaap</em> van de rijke , deftige Gaitlin-familie , die ooit haar fortuin vergaarde met de uitvinding van een paspop en zich sindsdien uitsluitend bezig houdt met de naar de familie vernoemde liefdadige instelling .	zwart/adj/nrc_handelsblad_19990409_85/45	"tegen te spreken . De held van Anne Tylers A Patchwork Planet is namelijk het <span class=""target"">zwarte</span> schaap van de rijke , deftige Gaitlin-familie , die ooit haar fortuin vergaarde met de uitvinding van een paspop en zich sindsdien uitsluitend bezig houdt met de naar de familie vernoemde liefdadige instelling ."
zwart/adj/volkskrant_20030814_79/204	Donker/duister (neutraal)	R0	5		zwart_8	R0,R3	4.0		, de kleine atlete uit Coronie , staat in dubio . ' Er hangt een <span class='target'>zwarte</span> <em>wolk</em> boven mijn hoofd . Die moet eerst verdwijnen . ' De Nederlandse hockeyers hebben	, de kleine atlete uit Coronie , staat in dubio . ' Er hangt een <span class='target'>zwarte</span> <em>wolk</em> boven mijn <em>hoofd</em> . Die moet eerst verdwijnen . ' De Nederlandse hockeyers hebben	zwart/adj/volkskrant_20030814_79/232	", de kleine atlete uit Coronie , staat in dubio . ' Er hangt een <span class=""target"">zwarte</span> wolk boven mijn hoofd . Die moet eerst verdwijnen . ' De Nederlandse hockeyers hebben"
zwart/adj/volkskrant_20030503_250/132	geen	R0	5	"Slecht	 maar niet in de emotionele betekenis."	geen	R0	2.0	"Geen van de opties bevat ""iemand slecht afschilderen""."	ons als een paal boven water . Maar op deze manier wordt hij zonder bewijs <span class='target'>zwart</span> <em>gemaakt</em> . ' De zaak-Vranken werd enkele weken geleden aangestipt toen het Amsterdamse universiteitsblad Folia	ons als een paal boven water . Maar op deze manier wordt hij zonder bewijs <span class='target'>zwart</span> <em>gemaakt</em> . ' De zaak-Vranken werd enkele weken geleden aangestipt toen het Amsterdamse universiteitsblad Folia	zwart/adj/volkskrant_20030503_250/150	"ons als een paal boven water . Maar op deze manier wordt hij zonder bewijs <span class=""target"">zwart</span> gemaakt . ' De zaak-Vranken werd enkele weken geleden aangestipt toen het Amsterdamse universiteitsblad Folia"
zwart/adj/volkskrant_20000626_37/379	Donker/duister (neutraal)	R1	5		zwart_1	R2	3.0		goed contact met hem . Cesare deed me aan oom Appie denken . Oost-Groningen . <span class='target'>Zwarte</span> , <em>omgeploegde</em> akkers . Diezelfde stramheid in de leden . Tientallen jaren van melken in	goed contact met hem . Cesare deed me aan oom Appie denken . Oost-Groningen . <span class='target'>Zwarte</span> , omgeploegde <em>akkers</em> . Diezelfde stramheid in de leden . Tientallen jaren van melken in	zwart/adj/volkskrant_20000626_37/459	"goed contact met hem . Cesare deed me aan oom Appie denken . Oost-Groningen . <span class=""target"">Zwarte</span> , omgeploegde akkers . Diezelfde stramheid in de leden . Tientallen jaren van melken in"
zwart/adj/volkskrant_20010721_153/1293	Kleur	R0	5		zwart_1	R0	5.0		uit China overgekomen . In het nog toegankelijke deel prevelt een gezelschap Chinese dames in <span class='target'>zwarte</span> <em>gewaden</em> in een walm van oliepitjes uit gebedsboeken . Veel van de Chinese migranten huwden	uit China overgekomen . In het nog toegankelijke deel prevelt een gezelschap Chinese dames in <span class='target'>zwarte</span> <em>gewaden</em> in een walm van oliepitjes uit gebedsboeken . Veel van de Chinese migranten huwden	zwart/adj/volkskrant_20010721_153/1427	"uit China overgekomen . In het nog toegankelijke deel prevelt een gezelschap Chinese dames in <span class=""target"">zwarte</span> gewaden in een walm van oliepitjes uit gebedsboeken . Veel van de Chinese migranten huwden"
zwart/adj/volkskrant_20000520_25/330	Kleur	L4,R0	5		zwart_1	R0,L1	5.0		. Je ziet wel oude dames met knalrode , uitgelopen <em>lippenstift</em> en een dikke , <span class='target'>zwarte</span> <em>streep</em> boven die paar wenkbrauwharen die ze nog over hebben . Dan schieten me de	. Je ziet wel oude dames met knalrode , uitgelopen lippenstift en een <em>dikke</em> , <span class='target'>zwarte</span> <em>streep</em> boven die paar wenkbrauwharen die ze nog over hebben . Dan schieten me de	zwart/adj/volkskrant_20000520_25/364	". Je ziet wel oude dames met knalrode , uitgelopen lippenstift en een dikke , <span class=""target"">zwarte</span> streep boven die paar wenkbrauwharen die ze nog over hebben . Dan schieten me de"
zwart/adj/volkskrant_20010324_232/1116	Kleur	R0	5		zwart_1	R0	5.0		de informatiestroom op internet in goede banen leiden . Met de verkoop van de peperdure <span class='target'>zwarte</span> <em>kastjes</em> verdient het bedrijf inmiddels zo'n 5 miljard gulden per jaar . Ruim 80 procent	de informatiestroom op internet in goede banen leiden . Met de verkoop van de peperdure <span class='target'>zwarte</span> <em>kastjes</em> verdient het bedrijf inmiddels zo'n 5 miljard gulden per jaar . Ruim 80 procent	zwart/adj/volkskrant_20010324_232/1274	"de informatiestroom op internet in goede banen leiden . Met de verkoop van de peperdure <span class=""target"">zwarte</span> kastjes verdient het bedrijf inmiddels zo'n 5 miljard gulden per jaar . Ruim 80 procent"
zwart/adj/volkskrant_20000701_12/267	Kleur	R0	5		geen	R0	2.0	Vaste uitdrukking	om te snijden , zonder dat het spannende tv oplevert . Het geënsceneerde gevecht tussen <span class='target'>zwart</span> <em>schaap</em> en tegenstanders is wellicht aardig bij Menno Buch of Jomanda . Voor de holocaust	om te snijden , zonder dat het spannende tv oplevert . Het geënsceneerde gevecht tussen <span class='target'>zwart</span> <em>schaap</em> en tegenstanders is wellicht aardig bij Menno Buch of Jomanda . Voor de holocaust	zwart/adj/volkskrant_20000701_12/303	"om te snijden , zonder dat het spannende tv oplevert . Het geënsceneerde gevecht tussen <span class=""target"">zwart</span> schaap en tegenstanders is wellicht aardig bij Menno Buch of Jomanda . Voor de holocaust"
zwart/adj/volkskrant_20010925_32/105	geen	R0	5	Weer betekenis van 'slecht' gebaseerd op ervaring.	geen	R0	3.0	De lijst zelf is niet illegaal	Om buitenlandse banken onder druk te zetten aan de financiële blokkade mee te werken , kondigde hij aan dat banken die zaken blijven doen met de 27 personen en organisaties op de Amerikaanse <span class='target'>zwarte</span> <em>lijst</em> , er zelf op moeten rekenen dat hun tegoeden in de VS in beslag worden genomen .	Om buitenlandse banken onder druk te zetten aan de financiële blokkade mee te werken , kondigde hij aan dat banken die zaken blijven doen met de 27 personen en organisaties op de Amerikaanse <span class='target'>zwarte</span> <em>lijst</em> , er zelf op moeten rekenen dat hun tegoeden in de VS in beslag worden genomen .	zwart/adj/volkskrant_20010925_32/111	"Om buitenlandse banken onder druk te zetten aan de financiële blokkade mee te werken , kondigde hij aan dat banken die zaken blijven doen met de 27 personen en organisaties op de Amerikaanse <span class=""target"">zwarte</span> lijst , er zelf op moeten rekenen dat hun tegoeden in de VS in beslag worden genomen ."
zwart/adj/volkskrant_20000407_97/220	Donker/duister (neutraal)	L12,L10,L11,L13	5		geen	L17,L12	2.0	Eerder donker dan echt de kleur zwart hebbend.	Geen gezelschap , die onverlichte kamer , dat <em>in</em> <em>duisternis</em> <em>gehulde</em> <em>gebouw</em> waarvan de voordeur op slot zit en waarachter ook alles <span class='target'>zwart</span> is . Hij is de hoofdpersoon in het laatste verhaal in de bundel De sterren	Geen gezelschap , die <em>onverlichte</em> kamer , dat in <em>duisternis</em> gehulde gebouw waarvan de voordeur op slot zit en waarachter ook alles <span class='target'>zwart</span> is . Hij is de hoofdpersoon in het laatste verhaal in de bundel De sterren	zwart/adj/volkskrant_20000407_97/248	"Geen gezelschap , die onverlichte kamer , dat in duisternis gehulde gebouw waarvan de voordeur op slot zit en waarachter ook alles <span class=""target"">zwart</span> is . Hij is de hoofdpersoon in het laatste verhaal in de bundel De sterren"
zwart/adj/volkskrant_20020918_57/430	Kleur	R2	5	Weer letterlijke functie van 'zwart' binnen een metafoor.	zwart_9	R2,R7	3.0		Zwart van buiten , wit van binnen . Bouazza : ' Hij bepaalt zo wat <span class='target'>zwart</span> en wat <em>wit</em> mag denken . Kritische moslims staan in Nederland met hun rug tegen	Zwart van buiten , wit van binnen . Bouazza : ' Hij bepaalt zo wat <span class='target'>zwart</span> en wat <em>wit</em> mag denken . Kritische <em>moslims</em> staan in Nederland met hun rug tegen	zwart/adj/volkskrant_20020918_57/498	"Zwart van buiten , wit van binnen . Bouazza : ' Hij bepaalt zo wat <span class=""target"">zwart</span> en wat wit mag denken . Kritische moslims staan in Nederland met hun rug tegen"
zwart/adj/volkskrant_20001219_85/142	Huidskleur	R0	5		zwart_9	R0	5.0		nog een vrouw is , zijn de rapen helemaal gaar . Een zware belediging voor <span class='target'>zwarte</span> <em>vrouwen</em> , zo luidde de teneur van een stroom van protesten die vorige week bij Landrover en reclamebureau Hunt Lascaris binnenkwam .	nog een vrouw is , zijn de rapen helemaal gaar . Een zware belediging voor <span class='target'>zwarte</span> <em>vrouwen</em> , zo luidde de teneur van een stroom van protesten die vorige week bij Landrover en reclamebureau Hunt Lascaris binnenkwam .	zwart/adj/volkskrant_20001219_85/158	"nog een vrouw is , zijn de rapen helemaal gaar . Een zware belediging voor <span class=""target"">zwarte</span> vrouwen , zo luidde de teneur van een stroom van protesten die vorige week bij Landrover en reclamebureau Hunt Lascaris binnenkwam ."
